transaction_id,customer_id,timestamp_seconds,hour_of_day,day_of_week,is_weekend,is_night,amount,avg_amount_30d,amount_to_avg_ratio,customer_age,customer_tenure_days,account_balance,income_band,merchant_category,merchant_id,transaction_type,card_present,device_type,num_transactions_last_1h,num_transactions_last_24h,minutes_since_last_transaction,distance_from_home_km,distance_from_last_transaction_km,is_foreign_transaction,ip_address_risk_score,failed_pin_attempts_24h,is_fraud
19366,3696,302045,11,3,0,0,145.62,84.66,1.72,38,1442,641.84,2,electronics,92636,contactless,1,unknown,1,3,610,69.51,0.45,0,0.165,0,0
19367,39350,302055,11,3,0,0,42.74,21.65,1.974,59,2875,1054.05,5,grocery,57021,chip,1,web_mobile,0,3,152,2.64,31.65,0,0.204,0,0
19368,21020,302056,11,3,0,0,27.6,19.24,1.435,20,2812,928.31,3,gaming,31215,contactless,1,web_desktop,0,2,158.7,37.76,2.01,0,0.212,0,0
19369,23996,302082,11,3,0,0,10.77,16.08,0.67,44,1768,547.22,5,money_transfer,44802,swipe,1,web_mobile,0,2,307,9.63,1.05,0,0.119,0,0
19370,29410,302131,11,3,0,0,13.91,22.05,0.631,59,3952,186.15,5,clothing,15234,swipe,1,ios,0,3,126,0.2,9.37,0,0.128,0,0
19371,44794,302138,11,3,0,0,25.38,26.17,0.97,82,2402,422.76,2,crypto_exchange,43033,manual_entry,0,web_desktop,1,5,216.2,10.42,7.93,0,0.001,0,0
19372,13130,302140,11,3,0,0,85.2,36.28,2.348,80,2812,2015.21,4,gaming,60818,online,0,android,0,7,151.1,2.98,13.32,0,0.211,0,0
19373,1721,302146,11,3,0,0,45.46,29.06,1.564,67,539,1730.65,4,utilities,15320,contactless,1,web_mobile,1,5,19.5,30.25,11.31,0,0.189,0,0
19374,31872,302162,11,3,0,0,13.38,7.31,1.83,24,3865,65.51,2,utilities,65218,chip,1,unknown,1,4,469.9,11.37,4.94,0,0.225,0,0
19375,47161,302189,11,3,0,0,22.11,21.5,1.028,18,2824,885.52,5,money_transfer,11889,atm_withdrawal,1,android,2,5,355,23.13,0.48,0,0.019,0,0
19376,17445,302198,11,3,0,0,13.69,17.44,0.785,66,3689,623.21,3,grocery,97128,contactless,1,ios,0,4,40.1,18.5,4.92,0,0.168,0,0
19377,36006,302238,11,3,0,0,361.74,98.47,3.674,69,544,3145.25,5,electronics,46194,swipe,1,web_desktop,0,3,92.6,0.99,12.91,0,0.164,0,0
19378,43687,302245,11,3,0,0,35.21,44.58,0.79,63,177,2777.28,1,travel,82104,contactless,1,ios,0,2,64.9,30.01,1.4,0,0.085,0,0
19379,21269,302270,11,3,0,0,115.83,34.94,3.315,60,3781,2438.46,2,crypto_exchange,98969,online,0,pos_terminal,0,1,72.1,4.5,0.73,0,0.429,0,0
19380,38431,302280,11,3,0,0,111.06,59.99,1.851,78,3372,3069.45,3,entertainment,53495,online,0,web_mobile,0,6,102.2,10.93,30.52,0,0.073,0,0
19381,43876,302291,11,3,0,0,6.57,14.32,0.459,61,1631,656.46,5,electronics,62957,manual_entry,0,ios,0,6,33.6,2.87,0.5,0,0.684,0,0
19382,11511,302302,11,3,0,0,7.97,15.78,0.505,58,514,628.7,3,jewelry,80901,online,0,ios,0,2,214.3,3.19,11.58,0,0.099,0,0
19383,41302,302323,11,3,0,0,11.84,29.99,0.395,42,1253,1030.25,5,entertainment,26696,online,0,android,1,5,105.8,51.63,18.2,0,0.308,0,0
19384,38481,302328,11,3,0,0,106.13,67.51,1.572,65,1139,419.36,4,crypto_exchange,10417,atm_withdrawal,1,web_mobile,0,4,558.1,1.91,16.06,0,0.069,0,0
19385,46589,302330,11,3,0,0,16.25,20.34,0.799,23,3908,956.44,2,grocery,48117,chip,1,ios,1,8,81,2.25,2.06,0,0.052,0,0
19386,22199,302345,11,3,0,0,31.72,50.21,0.632,46,3448,1488.34,5,entertainment,81944,contactless,1,web_mobile,1,4,310.1,10.22,3.83,0,0.219,0,0
19387,9567,302362,11,3,0,0,179.68,30.28,5.934,57,355,817.46,1,utilities,11713,manual_entry,0,unknown,2,2,25.4,1.33,6.7,0,0.918,1,0
19388,13676,302372,11,3,0,0,14.24,18.22,0.782,41,1605,372.81,1,travel,22266,contactless,1,unknown,0,4,307.7,7.99,2.11,0,0.01,0,0
19389,46489,302394,11,3,0,0,91.8,53.42,1.718,35,1507,2684.87,4,grocery,35717,chip,1,ios,0,4,190.5,0.99,6.5,0,0.159,0,0
19390,13315,302400,12,3,0,0,28.84,50.11,0.576,82,3335,251.05,4,utilities,92143,chip,1,pos_terminal,0,2,20.5,7.98,14.64,0,0.033,0,0
19391,30827,302407,12,3,0,0,34.79,26.76,1.3,68,3532,1635.01,4,gaming,36455,online,0,ios,0,4,79.4,0.59,0.61,0,0.345,0,0
19392,10208,302439,12,3,0,0,110.75,62.58,1.77,67,2862,2927.37,2,fuel,88285,swipe,1,unknown,1,9,71.6,14.58,6.21,0,0.143,0,0
19393,1670,302454,12,3,0,0,25.9,64.96,0.399,69,2866,1728.6,2,money_transfer,70684,manual_entry,0,unknown,1,5,104.4,10.53,0.71,0,0.253,0,0
19394,47029,302499,12,3,0,0,57.79,114.26,0.506,25,2956,2199.23,4,clothing,10388,contactless,1,android,0,5,308.9,7.85,19.82,0,0.013,0,0
19395,9285,302500,12,3,0,0,16.87,28.14,0.6,49,1529,732.95,2,utilities,43016,online,0,android,0,3,285.3,13.64,10.68,0,0.543,0,0
19396,41625,302504,12,3,0,0,39.5,23.38,1.689,29,352,1200.77,5,online_retail,35976,swipe,1,ios,0,2,655.4,3.81,5.03,0,0.083,0,0
19397,44934,302519,12,3,0,0,7.16,21.06,0.34,83,1307,969.83,5,entertainment,17343,online,0,web_desktop,1,4,88.2,9.4,32.88,0,0.986,0,0
19398,364,302521,12,3,0,0,12.31,16.39,0.751,25,984,711.84,1,gaming,15816,chip,1,android,1,7,49.7,20.37,5.39,0,0.211,0,0
19399,32488,302532,12,3,0,0,8.51,15.38,0.553,49,3245,444.92,5,electronics,49181,chip,1,pos_terminal,0,4,28,11.16,21.9,0,0.03,0,0
19400,1606,302546,12,3,0,0,23.94,24.65,0.971,27,461,395.83,3,gambling,69384,chip,1,ios,2,10,139,16.61,22.19,0,0.022,0,0
19401,29238,302547,12,3,0,0,35.6,20.04,1.776,51,2744,613.46,3,jewelry,50951,online,0,ios,0,6,28.4,22.4,4.79,0,0.166,1,0
19402,4899,302556,12,3,0,0,7.81,15.69,0.498,57,2797,354.82,4,jewelry,27869,atm_withdrawal,1,web_mobile,0,6,107.3,1.19,16.06,0,0.187,0,0
19403,49546,302556,12,3,0,0,33.02,84.52,0.391,77,23,731.42,4,jewelry,45549,contactless,1,unknown,1,5,616.1,32.46,16.11,0,0.299,0,0
19404,4352,302568,12,3,0,0,15.86,34.6,0.458,54,2582,1318.59,5,entertainment,23159,chip,1,web_desktop,0,7,24.1,7.06,4.29,0,0.285,0,0
19405,9665,302597,12,3,0,0,517.16,122.93,4.207,63,916,4961.14,5,health,80330,online,0,android,0,6,50,2.68,7.18,0,0.152,0,0
19406,44943,302600,12,3,0,0,78.01,141.16,0.553,36,1669,2703.96,5,grocery,77975,contactless,1,pos_terminal,2,6,520.1,30.49,7.47,0,0.118,0,0
19407,11632,302626,12,3,0,0,17.14,25.97,0.66,34,1228,211.44,4,travel,30957,contactless,1,ios,0,8,166,8.03,14.32,0,0.008,0,0
19408,1612,302631,12,3,0,0,83.77,48.45,1.729,62,1725,1146.74,5,electronics,18148,manual_entry,0,web_mobile,0,7,481.3,4.16,12.42,0,0.468,0,0
19409,14255,302682,12,3,0,0,9.1,34.8,0.261,48,1931,306.35,1,grocery,20760,online,0,web_mobile,0,1,263.1,71.95,6.07,0,0.054,0,0
19410,37891,302694,12,3,0,0,19.77,16.03,1.233,73,2261,645.5,1,utilities,52221,chip,1,unknown,0,5,95.4,7.68,19.97,0,0.05,0,0
19411,22899,302694,12,3,0,0,55.51,35.48,1.565,54,3338,1317.98,2,jewelry,80588,chip,1,pos_terminal,1,4,141.6,14.73,8.3,0,0.138,0,0
19412,12345,302722,12,3,0,0,284.26,30.44,9.338,44,1043,985.76,2,health,15963,atm_withdrawal,1,ios,0,4,87.4,16.01,0.15,0,0.204,0,1
19413,19331,302729,12,3,0,0,60.06,32.24,1.863,67,2034,1047.12,1,crypto_exchange,54258,contactless,1,pos_terminal,0,2,68,18.32,4.71,0,0.131,0,0
19414,4408,302740,12,3,0,0,14.19,15.32,0.926,35,3841,580.53,3,restaurant,32246,swipe,1,pos_terminal,3,4,348.9,10.63,2.78,0,0.283,0,0
19415,15188,302764,12,3,0,0,55.02,32.73,1.681,32,3053,1639.41,5,clothing,60228,online,0,pos_terminal,0,3,208.9,22.69,6.2,0,0.443,0,1
19416,25340,302792,12,3,0,0,103.66,38.59,2.686,70,2933,476.27,1,electronics,96057,manual_entry,0,web_mobile,0,1,345.4,36.05,29.14,0,0.552,0,0
19417,16988,302797,12,3,0,0,62.63,15.8,3.964,78,663,641.84,4,health,31967,chip,1,web_mobile,1,6,33.6,10.1,5.39,0,0.195,0,1
19418,48279,302809,12,3,0,0,10.21,18.69,0.546,76,3234,115.17,5,grocery,86860,contactless,1,android,0,4,178.8,17.7,8.58,0,0.202,1,0
19419,17694,302833,12,3,0,0,96.67,74.56,1.297,32,3799,3365.81,4,clothing,96606,swipe,1,web_desktop,0,3,62.3,40.9,4.56,0,0.138,0,0
19420,7251,302848,12,3,0,0,49.2,40.72,1.208,55,755,858.27,1,restaurant,99326,chip,1,unknown,2,3,355.6,12.93,4.09,0,0.085,0,0
19421,27643,302889,12,3,0,0,32.45,47.21,0.687,78,1092,2096.84,1,grocery,40915,atm_withdrawal,1,android,0,6,49.1,0.43,14.8,0,0.261,0,0
19422,32456,302894,12,3,0,0,141.05,42.14,3.347,52,3125,1272.74,5,restaurant,39000,chip,1,unknown,0,5,507.9,4.6,0.27,0,0.269,0,0
19423,26674,302896,12,3,0,0,28.4,20.34,1.396,78,1510,1085.31,2,jewelry,31030,chip,1,ios,1,8,60.7,7.6,16.89,0,0.235,0,0
19424,20383,302906,12,3,0,0,2.37,6.12,0.387,25,2351,364.55,4,electronics,92712,online,0,pos_terminal,0,1,127,18.57,6.39,0,0.269,0,0
19425,26933,302918,12,3,0,0,74.18,71.79,1.033,31,279,3241.66,5,online_retail,68577,online,0,pos_terminal,0,2,500.6,7.61,17.09,0,0.145,0,0
19426,22646,302925,12,3,0,0,72.87,111.45,0.654,51,2295,1961.89,2,health,59238,atm_withdrawal,1,ios,0,4,155,40.43,1.69,0,0.063,0,0
19427,6569,302962,12,3,0,0,22.53,35.96,0.627,30,1202,860.26,1,restaurant,61807,atm_withdrawal,1,web_mobile,0,1,688.7,8.52,1.8,0,0.256,0,0
19428,1782,302986,12,3,0,0,32.65,19.64,1.662,19,523,888.19,4,fuel,57960,swipe,1,android,1,7,541.1,25.55,20.91,0,0.022,0,0
19429,10779,303002,12,3,0,0,5.71,18.3,0.312,80,421,856.27,2,money_transfer,86643,chip,1,android,1,3,6.1,3.48,24.05,0,0.211,0,0
19430,16729,303005,12,3,0,0,60.17,32.93,1.827,55,1296,1732.83,3,jewelry,95398,online,0,unknown,0,1,182.8,49.88,2.09,0,0.351,0,0
19431,1127,303035,12,3,0,0,5.12,13.82,0.37,60,1370,684.27,4,gaming,82264,manual_entry,0,ios,0,3,302.2,8.75,8.27,0,0.41,0,0
19432,14988,303038,12,3,0,0,124.99,44.97,2.779,19,1341,1495.79,2,health,17550,chip,1,unknown,0,3,57.1,0.07,16.99,0,0.121,0,0
19433,47703,303041,12,3,0,0,44.56,29.72,1.499,51,3628,323.99,4,online_retail,10114,chip,1,web_desktop,0,7,255.9,7.29,3.94,0,0.006,0,0
19434,29893,303064,12,3,0,0,4.35,13.02,0.334,18,2879,630.42,2,fuel,29183,manual_entry,0,ios,1,6,44,18.69,2.87,0,0.488,0,0
19435,7054,303069,12,3,0,0,48.41,61.96,0.781,80,3914,3052.27,2,restaurant,54490,contactless,1,unknown,0,4,373.1,7.03,3,0,0.12,0,0
19436,27546,303076,12,3,0,0,94.42,49.3,1.915,72,406,2502.98,1,restaurant,64770,chip,1,web_mobile,0,4,296.3,31.61,11.4,0,0.075,0,0
19437,44882,303087,12,3,0,0,22.94,15.84,1.448,79,2040,697.44,4,crypto_exchange,86773,contactless,1,web_desktop,1,4,260.5,6.36,73.99,0,0.217,0,0
19438,40748,303091,12,3,0,0,17.39,36.18,0.481,61,548,1439.89,5,electronics,60914,contactless,1,unknown,0,5,924.3,32.01,1.25,0,0,0,0
19439,5275,303114,12,3,0,0,63.47,27.66,2.295,32,452,926.41,3,electronics,85483,atm_withdrawal,1,pos_terminal,0,3,425.1,2.4,8.78,0,0.275,0,0
19440,16670,303133,12,3,0,0,28.21,17.57,1.606,37,3820,620.86,1,fuel,81815,manual_entry,0,web_desktop,1,1,103.2,3.61,27.02,0,0.564,0,0
19441,15124,303145,12,3,0,0,15.76,33.81,0.466,26,1645,1835.82,1,fuel,29704,chip,1,android,1,1,181.3,17.56,22.41,0,0.217,0,0
19442,40000,303210,12,3,0,0,15.89,25.97,0.612,78,712,297.63,2,gaming,29518,contactless,1,unknown,0,4,245.9,7.09,16.81,0,0.245,0,0
19443,18460,303226,12,3,0,0,28.79,45.98,0.626,80,2235,2064.39,1,crypto_exchange,34514,swipe,1,unknown,0,5,297.5,9.52,5.65,0,0.27,0,0
19444,36703,303237,12,3,0,0,28.35,62.82,0.451,69,3812,2417.1,3,online_retail,82946,chip,1,android,0,4,63.5,44.29,62.27,0,0.26,0,0
19445,35635,303238,12,3,0,0,29.26,23.59,1.24,33,380,1365.57,4,fuel,20107,chip,1,unknown,1,6,264.3,52.77,23.43,0,0.252,0,0
19446,3842,303281,12,3,0,0,67.74,76.24,0.889,55,2105,1439.65,3,fuel,46995,online,0,android,2,4,83.6,25.88,8.34,0,0.164,0,0
19447,6536,303291,12,3,0,0,12.55,16.84,0.745,41,1982,654.62,3,electronics,91092,contactless,1,android,0,3,140.4,18.07,0.96,0,0.182,0,0
19448,11759,303301,12,3,0,0,46.04,87.58,0.526,36,805,3783.68,1,gaming,51725,swipe,1,android,1,2,37.1,11.3,6.19,0,0.12,0,0
19449,21405,303317,12,3,0,0,9.74,19.08,0.51,27,1503,954.64,2,clothing,79711,contactless,1,web_mobile,0,2,108.3,1.15,9.68,0,0.115,0,0
19450,20622,303318,12,3,0,0,11.14,9.76,1.141,47,620,327.84,1,gaming,81001,swipe,1,pos_terminal,1,4,712.9,20.65,6.32,0,0.115,0,0
19451,8729,303346,12,3,0,0,11.49,11.55,0.995,67,2815,689.2,1,gambling,23260,chip,1,android,1,6,373.8,28.46,1.23,0,0.262,0,0
19452,49126,303348,12,3,0,0,12.5,20.53,0.609,71,1826,582.2,4,utilities,94572,contactless,1,android,0,1,6.2,9.08,6.9,0,0.181,0,0
19453,2958,303356,12,3,0,0,15.73,30.98,0.508,52,3731,1108.24,4,electronics,99082,swipe,1,pos_terminal,1,4,96.9,15.49,7.5,0,0.042,0,0
19454,30858,303376,12,3,0,0,11.67,14.84,0.786,19,2070,590.71,4,gambling,25700,swipe,1,ios,0,6,210,8.46,6.31,0,0.134,0,0
19455,46408,303405,12,3,0,0,11.24,15.77,0.713,77,196,218.07,1,restaurant,97337,contactless,1,web_mobile,0,5,9.1,0.14,30.63,0,0.077,0,0
19456,49801,303406,12,3,0,0,12.08,31.24,0.387,37,2519,594.31,1,gambling,60223,atm_withdrawal,1,pos_terminal,0,2,109.2,2.6,26.72,0,0.035,0,0
19457,21501,303460,12,3,0,0,33.5,46.64,0.718,38,2346,1473.98,1,clothing,77645,online,0,ios,0,0,288.5,0.22,29.24,0,0.389,0,0
19458,44284,303490,12,3,0,0,13.27,24.91,0.533,62,2422,1216.12,1,utilities,42248,contactless,1,web_mobile,0,4,138.3,12.37,18.09,0,0.086,0,0
19459,28538,303535,12,3,0,0,32.56,21.98,1.481,31,1237,577.12,2,health,84273,contactless,1,web_desktop,0,1,197.5,27.37,3.66,0,0.084,0,0
19460,19254,303595,12,3,0,0,90.97,54.28,1.676,18,2660,766.98,4,online_retail,78062,chip,1,web_mobile,0,6,3.9,20.43,14.58,0,0.199,0,0
19461,22079,303603,12,3,0,0,18.05,22.97,0.786,74,1658,1178.92,3,crypto_exchange,18698,chip,1,unknown,0,0,583.5,17.2,2.37,0,0.119,0,0
19462,944,303612,12,3,0,0,41.73,25.22,1.655,26,3717,210.08,4,jewelry,37192,atm_withdrawal,1,android,0,4,113.9,5.1,1.11,0,0.292,0,0
19463,17781,303642,12,3,0,0,50.63,53.39,0.948,70,84,1046.32,5,money_transfer,49688,chip,1,pos_terminal,1,7,248.5,16.81,14.86,0,0.096,0,0
19464,35847,303644,12,3,0,0,20.9,13.72,1.523,51,2168,143.89,1,travel,69419,chip,1,web_mobile,0,5,48,14.84,3.61,0,0.255,0,0
19465,18698,303660,12,3,0,0,58.15,49.59,1.173,67,2987,1269.69,4,entertainment,65564,online,0,ios,1,6,310.8,19.03,10.56,0,0.466,0,0
19466,22673,303662,12,3,0,0,12.55,9.43,1.331,34,595,143.25,3,money_transfer,63296,online,0,android,0,6,630.6,29.37,20.23,0,0.949,0,0
19467,32773,303673,12,3,0,0,32.12,20.69,1.552,31,3892,245.17,1,money_transfer,95004,swipe,1,web_desktop,1,6,478.7,20.75,2.75,0,0.13,0,0
19468,15073,303692,12,3,0,0,68.8,52.97,1.299,52,3572,1378,2,entertainment,10353,swipe,1,ios,0,3,232.8,34.28,28.05,0,0.073,0,0
19469,5254,303708,12,3,0,0,6.26,15.94,0.393,41,2343,628.01,1,health,49334,online,0,pos_terminal,0,3,847.2,11.96,15.42,0,0.539,0,0
19470,22131,303720,12,3,0,0,68.77,53.34,1.289,41,2334,2154.72,1,money_transfer,65867,chip,1,pos_terminal,1,5,115.1,11.26,7.42,0,0.006,0,0
19471,19954,303776,12,3,0,0,103.91,15.54,6.687,41,3427,363.78,1,travel,82603,online,0,ios,2,5,590.2,23.7,1.49,0,0.328,0,1
19472,40203,303798,12,3,0,0,8.77,28,0.313,83,2302,816.71,1,entertainment,88311,swipe,1,unknown,0,1,100.1,4.67,23.36,0,0.28,0,0
19473,42013,303850,12,3,0,0,30.05,40.67,0.739,37,3322,1123.79,2,restaurant,44373,contactless,1,ios,0,1,113.8,3.33,56.8,0,0.183,0,0
19474,31591,303880,12,3,0,0,56.08,41.67,1.346,64,849,874.15,5,clothing,11206,chip,1,web_mobile,1,6,214.5,29.69,12.48,0,0.154,0,0
19475,36929,303881,12,3,0,0,50.01,28.05,1.783,70,3862,596.39,3,online_retail,74693,chip,1,ios,1,4,286.5,42.97,1.94,0,0.105,1,0
19476,30468,303894,12,3,0,0,38.15,36.73,1.039,78,2236,1935.51,4,jewelry,38117,online,0,web_desktop,0,6,372.4,24.57,15.49,0,0.202,0,0
19477,2243,303900,12,3,0,0,53.3,45.7,1.166,25,1437,2101.33,3,gaming,59824,swipe,1,unknown,1,5,57.2,0.15,5.26,0,0.233,0,0
19478,43878,303922,12,3,0,0,14.01,20.52,0.683,57,2064,810.04,1,electronics,27417,online,0,pos_terminal,0,3,227.5,23.71,5.23,0,0.391,0,0
19479,2367,303926,12,3,0,0,58.15,42.49,1.369,29,989,2174.92,1,gambling,14478,chip,1,web_mobile,1,3,102.3,20.74,11.12,0,0.195,0,0
19480,7527,303949,12,3,0,0,35.06,56.07,0.625,34,3376,1266.29,1,electronics,29090,online,0,web_mobile,0,3,284.8,3.64,0.85,0,0.958,0,0
19481,21758,303977,12,3,0,0,3.48,16.47,0.211,26,1716,221.07,5,utilities,38110,chip,1,ios,0,5,616.4,11.52,1.48,0,0.16,0,0
19482,33390,303978,12,3,0,0,17.14,17.88,0.959,73,1693,374.13,5,grocery,70610,online,0,ios,1,7,93.5,5.61,6.49,0,0.648,0,0
19483,37320,304011,12,3,0,0,7.71,8.58,0.899,27,3287,180.46,1,entertainment,34194,atm_withdrawal,1,android,1,6,678.9,11.21,11.78,0,0.203,0,0
19484,8325,304038,12,3,0,0,56.1,58.67,0.956,75,2834,1797.86,1,money_transfer,32112,swipe,1,web_mobile,0,3,9.9,7.58,21.66,0,0.278,0,0
19485,37851,304040,12,3,0,0,26.35,44.56,0.591,31,694,426.98,4,fuel,20959,swipe,1,pos_terminal,2,5,129.5,36.86,3.68,0,0.057,0,0
19486,23218,304040,12,3,0,0,50.05,34.79,1.439,42,450,661.32,1,crypto_exchange,68525,manual_entry,0,web_mobile,0,2,25.5,12.64,9.3,0,0.032,0,0
19487,41146,304051,12,3,0,0,33.31,35.42,0.94,69,3468,2290.61,4,electronics,50502,online,0,web_desktop,0,3,383.7,10.76,9.8,0,0.332,0,0
19488,19281,304057,12,3,0,0,82.89,51.68,1.604,66,1956,723.43,1,travel,80465,contactless,1,pos_terminal,2,5,170.9,22.34,9.24,0,0.16,0,0
19489,26677,304103,12,3,0,0,76.4,55.05,1.388,64,3221,1576.35,1,crypto_exchange,91246,chip,1,unknown,0,5,49.9,20.69,17.39,0,0.049,0,0
19490,20428,304118,12,3,0,0,4.9,12.23,0.401,30,2978,127.31,2,travel,23424,online,0,pos_terminal,0,2,355.1,13,9.19,0,0.17,0,0
19491,13878,304139,12,3,0,0,13.63,28.34,0.481,76,1913,869.77,2,clothing,86074,chip,1,web_desktop,1,2,22.8,8.95,5.03,0,0.235,0,0
19492,20298,304164,12,3,0,0,8.33,34.84,0.239,66,3108,1506.98,2,fuel,39538,atm_withdrawal,1,web_mobile,0,3,227.2,15.92,4.24,0,0.209,0,0
19493,47491,304165,12,3,0,0,61.28,45.49,1.347,62,749,1299.3,1,grocery,47225,chip,1,web_desktop,1,3,528.4,7.18,2.16,0,0.126,0,0
19494,41466,304183,12,3,0,0,40.37,59.58,0.678,74,118,3084.24,2,clothing,81344,swipe,1,android,0,2,356.4,5.3,40.34,0,0.143,0,0
19495,30781,304196,12,3,0,0,19.9,24.27,0.82,49,1658,1741.83,1,gambling,88001,contactless,1,web_desktop,1,5,104.3,37.15,16.08,0,0.255,0,0
19496,31777,304198,12,3,0,0,34.71,17.81,1.949,81,3893,888.63,3,electronics,88370,online,0,unknown,0,7,252.9,4.12,10.07,0,0.104,0,0
19497,6390,304205,12,3,0,0,112.11,70.21,1.597,68,2389,3480.8,2,online_retail,25212,contactless,1,web_desktop,0,4,339,34.8,7.83,0,0,0,0
19498,43941,304206,12,3,0,0,47.94,12.91,3.713,46,1119,175.27,5,jewelry,13745,online,0,android,0,3,171.3,55.92,5.13,0,0.327,0,1
19499,46991,304255,12,3,0,0,24.53,28.25,0.868,21,2897,459.79,2,gaming,88637,contactless,1,pos_terminal,1,6,63.2,12.62,15.76,0,0.223,0,0
19500,41891,304263,12,3,0,0,119.86,31.55,3.799,54,3075,1635.01,4,travel,43712,chip,1,web_mobile,0,4,76.7,41.57,1.82,0,0.028,0,0
19501,35235,304267,12,3,0,0,21.86,17.46,1.252,34,912,195.3,3,electronics,32721,contactless,1,android,0,7,486.5,7.85,9.18,0,0.192,0,0
19502,38710,304277,12,3,0,0,13.22,19.63,0.673,18,137,852.68,2,fuel,27095,chip,1,ios,1,6,26.3,31.52,13.77,0,0.101,0,0
19503,3975,304287,12,3,0,0,12.94,18.82,0.688,64,3107,334.02,2,jewelry,58582,swipe,1,web_mobile,0,6,204.2,19.66,11.53,0,0.055,0,0
19504,2484,304311,12,3,0,0,161.69,105.16,1.538,41,2999,1622.9,1,fuel,88152,online,0,android,1,5,616.6,11.62,23.55,0,0.517,0,0
19505,3824,304323,12,3,0,0,4.73,10.16,0.466,57,2705,182.31,1,electronics,81070,online,0,pos_terminal,0,3,210.8,9.29,4.45,0,0.205,0,0
19506,24156,304328,12,3,0,0,68.93,52.19,1.321,30,3275,2921.08,2,gaming,95735,online,0,android,2,7,82.4,7.06,19.86,0,0.532,0,0
19507,20215,304334,12,3,0,0,26,17.17,1.514,81,2341,469.15,5,entertainment,47844,contactless,1,web_mobile,0,4,187.7,19.32,26.83,0,0.245,0,0
19508,45989,304344,12,3,0,0,22.41,12.55,1.786,71,3290,346.36,2,health,20623,online,0,pos_terminal,0,5,56.5,31.69,4.08,0,0.624,0,0
19509,18162,304359,12,3,0,0,10.87,26.39,0.412,56,3097,1048.49,5,gaming,20363,manual_entry,0,unknown,0,5,73,0.65,0.27,0,0.183,0,0
19510,36814,304425,12,3,0,0,16.98,21.18,0.802,79,1468,922.52,3,travel,52356,manual_entry,0,web_mobile,0,4,47.4,11.6,6.25,0,0.584,0,0
19511,35214,304434,12,3,0,0,235.19,39,6.031,51,378,1640.37,1,health,93324,swipe,1,pos_terminal,1,5,76.4,26.98,11.16,0,0.024,0,0
19512,14311,304449,12,3,0,0,44.76,33.29,1.345,67,2448,324.83,2,money_transfer,97550,online,0,ios,0,3,80,2.37,4.19,0,0.939,0,0
19513,12072,304451,12,3,0,0,26.81,29.64,0.905,48,141,992.21,2,restaurant,59785,online,0,ios,1,8,53.4,14.93,60.96,0,0.674,0,0
19514,2972,304453,12,3,0,0,9.75,10.79,0.904,58,3095,327.82,2,entertainment,34287,contactless,1,web_desktop,0,6,225.8,36.83,19.77,0,0.216,0,0
19515,22416,304479,12,3,0,0,11.77,16.09,0.732,68,1181,255.57,3,restaurant,87362,contactless,1,android,0,8,9,5.85,16.13,0,0.043,0,0
19516,23814,304526,12,3,0,0,45.28,26.28,1.723,77,1437,1026.24,5,online_retail,87853,chip,1,web_desktop,0,2,342.8,7.02,11.27,0,0.051,0,0
19517,17250,304534,12,3,0,0,30.62,45,0.68,72,1521,953.95,2,travel,31499,chip,1,web_desktop,0,5,388.7,0.78,3.51,0,0.234,0,0
19518,33143,304541,12,3,0,0,31.04,19.71,1.575,66,1874,465.66,5,travel,38517,contactless,1,ios,2,5,217.5,21.77,2.9,0,0.023,0,0
19519,48411,304542,12,3,0,0,0.83,4.87,0.17,81,3482,121.58,2,money_transfer,69536,contactless,1,android,0,2,117.1,0.47,9.58,0,0.257,0,0
19520,5617,304559,12,3,0,0,23.36,25.47,0.917,30,2890,991.86,4,clothing,77576,online,0,web_desktop,1,4,22.5,27.81,3.69,0,0.057,0,0
19521,7357,304561,12,3,0,0,68.34,32.14,2.126,36,2388,205.46,4,gaming,44200,contactless,1,web_mobile,1,5,43.9,6.27,1.76,0,0.032,0,0
19522,18811,304565,12,3,0,0,44.06,61.74,0.714,58,2803,1421.99,3,entertainment,64991,atm_withdrawal,1,pos_terminal,0,4,80.7,24.42,7.22,0,0.033,0,0
19523,12721,304570,12,3,0,0,35.47,36.18,0.98,41,129,2028.24,2,entertainment,54442,online,0,ios,0,7,15.3,4.25,4.16,0,0.593,0,0
19524,24878,304578,12,3,0,0,89.33,74.76,1.195,77,1262,1994.66,4,crypto_exchange,72162,online,0,ios,1,3,153.2,1.99,8.8,0,0.729,0,0
19525,3903,304580,12,3,0,0,31.98,22.74,1.406,18,1077,404.45,5,money_transfer,13009,chip,1,ios,0,8,430.4,8.84,14.14,0,0.256,1,0
19526,29680,304586,12,3,0,0,24.4,37.65,0.648,44,2063,2084.12,3,utilities,53882,online,0,android,0,3,402.8,30.88,9.93,0,0.761,0,0
19527,32148,304589,12,3,0,0,40.43,19.13,2.113,26,1194,701.62,1,grocery,46034,swipe,1,ios,0,5,444,9.45,23.96,0,0.141,0,0
19528,40233,304608,12,3,0,0,40.72,30.06,1.355,43,3048,1099.35,2,travel,50817,chip,1,unknown,0,3,34.7,41.6,0.27,0,0.1,0,0
19529,26200,304637,12,3,0,0,70.5,20.04,3.518,83,3430,1164.24,1,gaming,77998,manual_entry,0,unknown,0,1,231.9,5.19,12.79,0,0.617,0,0
